FID,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc
48813,621,2006,6,12,2006-06-12,13:18:00,3,FL,12,9,0,0,0,0,0,27.27,-81.87,27.32,-81.87,4,40,0
48814,622,2006,6,13,2006-06-13,01:20:00,3,FL,12,10,0,0,0,0.01,0,28.67,-81.5,28.67,-81.5,0.1,20,0
48815,623,2006,6,13,2006-06-13,02:00:00,3,FL,12,11,0,0,0,0,0,30.28,-81.42,30.28,-81.42,1,50,0
48816,624,2006,6,13,2006-06-13,02:30:00,3,FL,12,12,0,0,0,0,0,30.42,-81.43,30.42,-81.43,0.1,50,0
48842,650,2006,6,20,2006-06-20,12:28:00,3,FL,12,13,0,0,0,0,0,26.63,-80.72,26.63,-80.72,0.2,50,0
48849,657,2006,6,21,2006-06-21,17:17:00,3,FL,12,14,2,3,0,0.5,0,26.98,-82.12,26.95,-82.13,3,70,0
48853,661,2006,6,21,2006-06-21,17:27:00,3,FL,12,15,0,0,0,0.03,0,26.97,-82.05,26.97,-82.07,0.5,30,0
48887,695,2006,6,24,2006-06-24,13:13:00,3,FL,12,16,0,0,0,0,0,27.98,-82,27.98,-82.02,0.3,40,0
48911,719,2006,7,6,2006-07-06,12:00:00,3,FL,12,17,0,0,0,0.07,0,28.98,-81.43,28.98,-81.43,2,40,0
48932,740,2006,7,17,2006-07-17,13:36:00,3,FL,12,18,0,0,0,0,0,27.28,-82.08,27.28,-82.08,0.3,40,0
48938,746,2006,7,20,2006-07-20,15:58:00,3,FL,12,19,0,0,0,0,0,28.2,-82.45,28.2,-82.45,0.3,30,0
48952,760,2006,7,26,2006-07-26,17:18:00,3,FL,12,20,1,0,0,0,0,29.43,-81.52,29.43,-81.52,0.5,75,0
48977,785,2006,8,4,2006-08-04,17:10:00,3,FL,12,21,1,0,0,0,0,29.92,-82.42,30,-82.53,5.5,100,0
48995,803,2006,8,11,2006-08-11,08:28:00,3,FL,12,22,0,0,0,0,0,27.1,-82.45,27.1,-82.45,0.3,30,0
49009,817,2006,8,21,2006-08-21,12:18:00,3,FL,12,23,0,0,0,0,0,27.35,-80.72,27.35,-80.72,0.5,30,0
49012,820,2006,8,21,2006-08-21,18:05:00,3,FL,12,24,0,0,0,0,0,26.32,-80.1,26.32,-80.1,0.1,30,0
49030,838,2006,8,25,2006-08-25,16:10:00,3,FL,12,26,0,0,0,0,0,29.9,-82.1,29.9,-82.1,0.2,30,0
49047,855,2006,8,30,2006-08-30,13:38:00,3,FL,12,27,0,0,0,0,0,28.12,-80.9,28.12,-80.9,0.2,30,0
49048,856,2006,8,30,2006-08-30,13:50:00,3,FL,12,28,0,0,0,0,0,28.12,-81.08,28.12,-81.08,0.2,30,0
49055,863,2006,9,7,2006-09-07,12:02:00,3,FL,12,29,0,0,0,0,0,30.4,-81.45,30.4,-81.45,1,25,0
49058,866,2006,9,15,2006-09-15,17:24:00,3,FL,12,30,0,0,0,0,0,27.72,-81.52,27.7,-81.52,0.7,50,0
49142,950,2006,10,7,2006-10-07,17:55:00,3,FL,12,31,0,0,0,0.07,0,28.67,-81.5,28.67,-81.5,0.1,30,0
49177,985,2006,10,22,2006-10-22,04:26:00,3,FL,12,32,0,0,0,0.07,0,30.28,-85.54,30.28,-85.53,0.25,50,0
49210,1018,2006,10,27,2006-10-27,13:31:00,3,FL,12,33,0,0,0,0.01,0,30.27,-85.93,30.27,-85.94,0.75,30,0
49211,1019,2006,10,27,2006-10-27,17:10:00,3,FL,12,34,1,0,0,1,0,29.71,-85,29.73,-84.98,1.6,125,0
49212,1020,2006,11,7,2006-11-07,16:55:00,3,FL,12,35,0,0,0,0.04,0,28.55,-81.37,28.6,-81.33,0.8,50,0
49213,1021,2006,11,7,2006-11-07,17:10:00,3,FL,12,36,1,0,0,1.4,0,28.62,-81.25,28.65,-81.23,2.3,100,0
49215,1023,2006,11,14,2006-11-14,11:32:00,3,FL,12,37,0,0,0,0,0,25.95,-80.12,25.95,-80.12,0.02,20,0
49262,1070,2006,12,25,2006-12-25,07:06:00,3,FL,12,38,2,1,0,0,0,30.11,-82.43,30.14,-82.4,2.74,300,0
49263,1071,2006,12,25,2006-12-25,10:20:00,3,FL,12,39,2,2,0,3.5,0,28.31,-82.33,28.32,-82.33,0.83,100,0
49264,1072,2006,12,25,2006-12-25,11:20:00,3,FL,12,40,0,0,0,0.25,0,28.8,-81.87,28.8,-81.87,0.3,50,0
49265,1073,2006,12,25,2006-12-25,12:22:00,3,FL,12,41,2,5,0,2.5,0,29.03,-81.3,29.07,-81.28,2.8,50,0
49266,1074,2006,12,25,2006-12-25,12:40:00,3,FL,12,42,2,6,0,50,0,29.18,-81.05,29.21,-81.02,2.7,80,0
49317,22,2007,2,2,2007-02-02,02:10:00,3,FL,12,1,3,25,8,114,0,28.88,-82.05,28.92,-81.78,16.17,450,0
49318,23,2007,2,2,2007-02-02,02:37:00,3,FL,12,2,3,51,13,98,0,28.96,-81.59,29.04,-81.16,26.03,450,0
49319,24,2007,2,2,2007-02-02,03:22:00,3,FL,12,3,1,0,0,6,0,29.06,-80.99,29.07,-80.94,3.1,100,0
49320,25,2007,2,2,2007-02-02,07:00:00,3,FL,12,4,0,0,0,0,0,27.73,-81.53,27.73,-81.53,0.5,50,0
49331,36,2007,2,13,2007-02-13,14:05:00,3,FL,12,5,1,0,0,0.01,0,30.41,-84.8,30.41,-84.8,0.25,50,0
49360,65,2007,2,28,2007-02-28,12:55:00,3,FL,12,6,0,0,0,0.01,0,26.2,-80.22,26.17,-80.21,2.17,100,0
49376,81,2007,3,1,2007-03-01,11:20:00,3,FL,12,7,0,0,0,0.01,0,30.77,-86.94,30.77,-86.94,0.5,30,0
49408,113,2007,3,2,2007-03-02,01:10:00,3,FL,12,8,0,0,0,0.01,0,30.53,-83.84,30.55,-83.81,2.28,50,0
49410,115,2007,3,2,2007-03-02,01:36:00,3,FL,12,9,1,0,0,0.01,0,30.58,-83.43,30.61,-83.39,3,50,0
49412,117,2007,3,2,2007-03-02,03:00:00,3,FL,12,10,0,0,0,0.01,0,30.29,-82.82,30.29,-82.82,0.1,100,0
49413,118,2007,3,2,2007-03-02,04:25:00,3,FL,12,11,0,0,0,0.03,0,30.53,-81.8,30.53,-81.8,1.19,100,0
49419,124,2007,3,16,2007-03-16,08:45:00,3,FL,12,12,0,0,0,0,0,29.47,-81.21,29.47,-81.21,0.01,10,0
49552,257,2007,4,10,2007-04-10,15:30:00,3,FL,12,13,0,0,0,0.01,0,26.52,-80.08,26.52,-80.07,0.62,75,0
49588,293,2007,4,15,2007-04-15,05:15:00,3,FL,12,14,2,0,0,0,0,30.53,-82.25,30.53,-82.25,1.5,300,0
49597,302,2007,4,15,2007-04-15,08:10:00,3,FL,12,15,1,0,0,0,0,29.72,-81.24,29.72,-81.24,0.2,50,0
49598,303,2007,4,15,2007-04-15,10:00:00,3,FL,12,16,0,0,0,0.25,0,28.01,-81.65,28.02,-81.62,2,300,0
49866,571,2007,5,6,2007-05-06,17:00:00,3,FL,12,17,0,0,0,0,0,26.11,-80.55,26.09,-80.53,1.86,75,0
49899,604,2007,5,17,2007-05-17,15:41:00,3,FL,12,18,0,0,0,0,0,27.33,-82.42,27.33,-82.42,0.3,30,0
49958,663,2007,6,1,2007-06-01,10:55:00,3,FL,12,19,0,0,0,0.02,0,24.66,-81.52,24.67,-81.53,0.55,30,0
49967,672,2007,6,1,2007-06-01,19:45:00,3,FL,12,20,1,0,0,0.02,0,25.57,-80.35,25.62,-80.38,3.93,75,0
50004,709,2007,6,7,2007-06-07,15:20:00,3,FL,12,21,0,0,0,0.01,0,26.72,-81.45,26.72,-81.43,1.24,40,0
50017,723,2007,6,12,2007-06-12,09:24:00,3,FL,12,22,0,0,0,0,0,29.71,-81.23,29.7,-81.22,1,50,0
50020,726,2007,6,13,2007-06-13,12:01:00,3,FL,12,23,0,0,0,0,0,30.22,-81.67,30.22,-81.67,0.18,10,0
50028,734,2007,6,15,2007-06-15,17:33:00,3,FL,12,24,0,0,0,0,0,25.68,-80.26,25.68,-80.26,0.05,20,0
50044,750,2007,6,18,2007-06-18,19:07:00,3,FL,12,26,0,0,0,0,0,29.1,-82.01,29.1,-82.01,0.01,10,0
50068,774,2007,6,24,2007-06-24,11:58:00,3,FL,12,27,0,0,0,0,0,24.7,-81.09,24.7,-81.1,0.57,30,0
50085,791,2007,7,2,2007-07-02,16:30:00,3,FL,12,28,0,0,0,0,0,26.71,-80.25,26.73,-80.25,1.38,20,0
50104,810,2007,7,7,2007-07-07,15:33:00,3,FL,12,29,0,0,0,0.03,0,29.14,-81.99,29.14,-81.98,0.12,30,0
50116,822,2007,7,14,2007-07-14,11:56:00,3,FL,12,30,0,0,0,0,0,30.38,-81.42,30.38,-81.41,0.75,50,0
50130,836,2007,7,16,2007-07-16,16:06:00,3,FL,12,31,0,0,0,0.01,0,28.61,-82.04,28.61,-82.04,0.2,30,0
50141,847,2007,7,21,2007-07-21,09:45:00,3,FL,12,32,0,0,0,0,0,26.58,-81.95,26.58,-81.95,0.2,30,0
50142,848,2007,7,21,2007-07-21,13:20:00,3,FL,12,33,0,0,0,0,0,25.68,-80.55,25.68,-80.55,0.5,40,0
50143,849,2007,7,22,2007-07-22,10:52:00,3,FL,12,34,0,0,0,0,0,29.47,-81.13,29.47,-81.14,0.6,50,0
50144,850,2007,7,23,2007-07-23,16:30:00,3,FL,12,35,0,0,0,0,0,27.27,-80.39,27.27,-80.39,0.1,30,0
50146,852,2007,7,24,2007-07-24,12:20:00,3,FL,12,37,0,0,0,0,0,27,-81.91,27,-81.91,0.2,30,0
50147,853,2007,7,24,2007-07-24,17:20:00,3,FL,12,38,0,0,0,0,0,28.63,-81.7,28.63,-81.68,1.03,30,0
50149,855,2007,7,25,2007-07-25,12:45:00,3,FL,12,39,0,0,0,0,0,28.44,-82.45,28.44,-82.45,0.2,30,0
50179,885,2007,8,11,2007-08-11,15:40:00,3,FL,12,40,0,0,0,0,0,27.01,-82.05,27.01,-82.05,0.3,50,0
50255,963,2007,9,16,2007-09-16,16:25:00,3,FL,12,41,0,0,0,0.11,0,26.45,-81.95,26.45,-81.95,0.1,30,0
50256,964,2007,9,16,2007-09-16,16:33:00,3,FL,12,42,1,1,0,4,0,26.55,-81.98,26.61,-81.99,4.4,50,0
50258,966,2007,9,20,2007-09-20,20:57:00,3,FL,12,43,1,0,0,6.2,0,28.84,-81.68,28.86,-81.68,1.83,300,0
50259,967,2007,9,20,2007-09-20,22:20:00,3,FL,12,44,1,0,0,0,0,30.05,-83.25,30.05,-83.25,0.25,35,0
50264,972,2007,9,22,2007-09-22,18:00:00,3,FL,12,45,0,0,0,0,0,26,-81.4,26,-81.4,0.5,20,0
50313,1021,2007,10,18,2007-10-18,09:10:00,3,FL,12,46,1,4,0,1,0,30.4,-87.24,30.47,-87.21,5.62,150,0
50380,1088,2007,12,16,2007-12-16,01:45:00,3,FL,12,47,1,0,0,0,0,29.73,-82.41,29.73,-82.41,0.75,200,0
50381,1089,2007,12,16,2007-12-16,04:20:00,3,FL,12,48,1,0,0,1,0,28.31,-82.51,28.33,-82.47,3.2,100,0
50387,1095,2007,12,21,2007-12-21,07:10:00,3,FL,12,49,0,0,0,0.01,0,26.24,-81.82,26.24,-81.81,0.44,20,0
50570,180,2008,2,12,2008-02-12,13:45:00,3,FL,12,0,0,0,0,0.2,0,28.35,-80.61,0,0,0.1,30,0
50575,185,2008,2,12,2008-02-12,20:45:00,3,FL,12,0,0,0,0,0.45,0,25.85,-81.39,25.87,-81.39,1.32,50,0
50576,186,2008,2,12,2008-02-12,22:03:00,3,FL,12,0,0,0,0,0.35,0,26.09,-80.19,26.13,-80.19,3.15,220,0
50577,187,2008,2,13,2008-02-13,12:32:00,3,FL,12,0,0,0,0,0,0,24.7,-81.09,24.71,-81.08,0.62,25,0
50587,197,2008,2,17,2008-02-17,11:59:00,3,FL,12,0,1,0,0,0.75,0,30.7,-87.36,30.74,-87.29,5.08,200,0
50588,198,2008,2,17,2008-02-17,12:14:00,3,FL,12,0,1,0,0,0.2,0,30.79,-87.24,30.81,-87.22,2.07,75,0
50604,214,2008,2,18,2008-02-18,00:08:00,3,FL,12,0,1,1,0,0.2,0,30.61,-84.75,30.67,-84.68,6.2,150,0
50620,230,2008,2,26,2008-02-26,12:30:00,3,FL,12,0,0,0,0,0,0,29.79,-82.17,0,0,0.01,20,0
50621,231,2008,2,26,2008-02-26,13:37:00,3,FL,12,0,0,0,0,0,0,30.24,-82.2,0,0,0.25,30,0
50649,259,2008,3,7,2008-03-07,06:25:00,3,FL,12,0,1,1,0,0.75,0,30.45,-84.09,30.51,-84.06,4.6,150,0
50650,260,2008,3,7,2008-03-07,07:36:00,3,FL,12,0,2,2,0,0.5,0,29.83,-83.6,29.83,-83.59,0.4,200,0
50651,261,2008,3,7,2008-03-07,08:30:00,3,FL,12,0,0,0,0,0,0,30.18,-82.83,0,0,0.01,50,0
50652,262,2008,3,7,2008-03-07,08:45:00,3,FL,12,0,2,5,1,4,0,30.19,-82.65,30.2,-82.62,1.49,800,0
50653,263,2008,3,7,2008-03-07,09:10:00,3,FL,12,0,0,1,0,0,0,30.42,-82.23,30.42,-82.21,1.16,100,0
50657,267,2008,3,7,2008-03-07,09:30:00,3,FL,12,0,0,0,0,0,0,30.59,-82.01,0,0,0.01,100,0
50925,535,2008,4,28,2008-04-28,11:06:00,3,FL,12,0,0,0,0,0.07,0,29.85,-83.62,29.85,-83.61,0.32,30,0
50927,537,2008,4,28,2008-04-28,12:25:00,3,FL,12,0,0,0,0,0,0,30.33,-83.03,0,0,0.1,50,0
51548,1159,2008,6,8,2008-06-08,14:55:00,3,FL,12,0,1,1,0,0.1,0,26.68,-81.86,26.74,-81.91,5.35,30,0
51621,1233,2008,6,13,2008-06-13,12:03:00,3,FL,12,0,0,0,0,0,0,25.85,-80.12,0,0,0.01,10,0
51622,1234,2008,6,13,2008-06-13,12:10:00,3,FL,12,0,0,0,0,0,0,26.46,-80.06,0,0,0.05,10,0
51623,1235,2008,6,13,2008-06-13,14:45:00,3,FL,12,0,0,0,0,0.11,0,26.58,-81.98,26.58,-81.98,0.29,70,0
51691,1303,2008,7,1,2008-07-01,13:58:00,3,FL,12,0,0,0,0,0.05,0,27.44,-81.33,27.44,-81.33,0.4,10,0
51811,1421,2008,8,13,2008-08-13,19:00:00,3,FL,12,0,0,0,0,0.01,0,28.83,-81.78,28.83,-81.78,0.05,30,0
51812,1422,2008,8,13,2008-08-13,19:00:00,3,FL,12,0,0,0,0,0.01,0,28.83,-81.78,28.83,-81.78,0.05,30,0
51813,1423,2008,8,14,2008-08-14,12:30:00,3,FL,12,0,1,0,0,0.15,0,25.84,-80.28,25.85,-80.28,0.39,15,0
51827,1437,2008,8,18,2008-08-18,10:55:00,3,FL,12,0,0,0,0,0,0,24.71,-81.37,24.71,-81.38,0.24,50,0
51828,1438,2008,8,18,2008-08-18,12:00:00,3,FL,12,0,0,0,0,0,0,24.66,-81.47,24.66,-81.48,0.07,10,0
51829,1439,2008,8,18,2008-08-18,15:30:00,3,FL,12,0,0,0,0,0.01,0,25.98,-80.13,25.98,-80.13,0.25,25,0
51830,1440,2008,8,18,2008-08-18,23:29:00,3,FL,12,0,2,0,0,1.25,0,26.62,-80.23,26.65,-80.27,2.72,100,0
51831,1441,2008,8,19,2008-08-19,08:11:00,3,FL,12,0,0,0,0,0.02,0,27.15,-80.22,27.15,-80.22,0.02,30,0
51832,1442,2008,8,19,2008-08-19,10:35:00,3,FL,12,0,0,0,0,0.01,0,27.39,-80.37,27.39,-80.37,0.08,30,0
51833,1443,2008,8,19,2008-08-19,11:45:00,3,FL,12,0,0,2,0,0.42,0,27.88,-80.51,27.88,-80.52,0.33,30,0
51835,1445,2008,8,22,2008-08-22,11:15:00,3,FL,12,0,0,0,0,0,0,29.88,-81.43,29.89,-81.43,0.59,10,0
51836,1446,2008,8,22,2008-08-22,11:40:00,3,FL,12,0,0,0,0,0,0,30.26,-81.44,30.26,-81.44,0.17,100,0
51837,1447,2008,8,22,2008-08-22,15:25:00,3,FL,12,0,0,0,0,0,0,29.85,-81.6,0,0,0.1,100,0
51838,1448,2008,8,22,2008-08-22,15:40:00,3,FL,12,0,0,0,0,0,0,30.04,-81.71,30.06,-81.71,1.32,100,0
51839,1449,2008,8,22,2008-08-22,16:25:00,3,FL,12,0,0,0,0,0.03,0,27.94,-81.42,27.95,-81.42,0.72,30,0
51844,1454,2008,8,23,2008-08-23,15:53:00,3,FL,12,0,0,0,0,0,0,29.66,-81.66,29.71,-81.64,3.74,100,0
51845,1455,2008,8,23,2008-08-23,16:12:00,3,FL,12,0,0,0,0,0,0,30.41,-83.93,30.42,-83.93,0.2,50,0
51861,1471,2008,8,25,2008-08-25,16:26:00,3,FL,12,0,0,0,0,0,0,30.88,-85.36,30.88,-85.36,0.2,50,0
51886,1496,2008,8,31,2008-08-31,06:00:00,3,FL,12,0,0,0,0,0,0,25.78,-80.82,25.8,-80.84,1.88,1,0
51889,1499,2008,9,1,2008-09-01,08:45:00,3,FL,12,0,0,0,0,0.02,0,30.48,-86.53,0,0,0.2,30,0
51898,1508,2008,9,1,2008-09-01,14:08:00,3,FL,12,0,0,0,0,0.01,0,30.35,-87.32,0,0,0.2,30,0
51900,1510,2008,9,1,2008-09-01,14:45:00,3,FL,12,0,0,0,0,0,0,30.35,-87.32,0,0,0.1,20,0
51938,1548,2008,9,9,2008-09-09,11:50:00,3,FL,12,0,0,0,0,0.03,0,25.17,-80.38,25.17,-80.38,0.38,100,0
51940,1550,2008,9,10,2008-09-10,01:42:00,3,FL,12,0,1,0,0,0.12,0,24.85,-80.73,24.86,-80.74,0.54,100,0
51997,1607,2008,9,29,2008-09-29,14:00:00,3,FL,12,0,0,0,0,0,0,24.57,-81.79,24.57,-81.8,0.28,50,0
52004,1614,2008,10,8,2008-10-08,07:23:00,3,FL,12,0,0,0,0,0.5,0,30.14,-85.74,30.19,-85.71,3.46,125,0
52014,1624,2008,10,8,2008-10-08,15:24:00,3,FL,12,0,1,0,0,0.01,0,30.44,-84.03,30.46,-84.03,0.77,75,0
52032,1642,2008,11,30,2008-11-30,11:55:00,3,FL,12,0,0,0,0,0,0,28.33,-81.59,28.33,-81.59,0.09,20,0
52033,1643,2008,11,30,2008-11-30,14:35:00,3,FL,12,0,0,0,0,0.58,0,28,-80.64,28,-80.64,0.17,30,0
52064,1674,2008,12,11,2008-12-11,09:15:00,3,FL,12,0,0,0,0,0,0,30.18,-81.67,30.18,-81.67,0.39,50,0
52200,121,2009,3,27,2009-03-27,05:37:00,3,FL,12,0,0,0,0,0,0,30.73,-86.34,30.73,-86.34,0.16,50,0
52201,122,2009,3,27,2009-03-27,07:20:00,3,FL,12,0,0,0,0,0.07,0,30.65,-85.39,30.65,-85.39,0.24,50,0
52232,153,2009,3,31,2009-03-31,13:30:00,3,FL,12,0,0,0,0,0.07,0,26.84,-80.11,26.83,-80.11,0.7,200,0
52233,154,2009,3,31,2009-03-31,13:50:00,3,FL,12,0,0,0,0,0.03,0,26.73,-80.07,26.73,-80.06,0.27,100,0
52235,156,2009,3,31,2009-03-31,18:40:00,3,FL,12,0,1,0,0,0,0,30.29,-83.3,30.3,-83.29,0.5,50,0
52236,157,2009,3,31,2009-03-31,18:45:00,3,FL,12,0,1,0,0,0.75,0,30.38,-83.18,30.39,-83.15,2.16,200,0
52237,158,2009,4,1,2009-04-01,14:22:00,3,FL,12,0,0,0,0,0,0,28.69,-81.06,28.69,-81.06,0.01,15,0
52247,168,2009,4,2,2009-04-02,15:25:00,3,FL,12,0,0,0,0,0,0,30.63,-84.9,30.63,-84.89,0.25,25,0
52354,275,2009,4,13,2009-04-13,20:10:00,3,FL,12,0,0,0,0,0,0,29.76,-81.25,29.76,-81.25,0.2,100,0
52355,276,2009,4,14,2009-04-14,06:28:00,3,FL,12,0,1,0,0,0.28,0,28.17,-82.71,28.18,-82.67,2.36,75,0
52356,277,2009,4,14,2009-04-14,07:00:00,3,FL,12,0,0,0,0,0.03,0,28.23,-82.29,28.24,-82.29,0.24,25,0
52357,278,2009,4,14,2009-04-14,09:01:00,3,FL,12,0,0,0,0,0,0,28.47,-80.77,28.46,-80.76,0.2,30,0
52594,515,2009,5,12,2009-05-12,15:00:00,3,FL,12,0,0,0,0,0.01,0,28.07,-81.91,28.07,-81.91,0.04,15,0
52599,520,2009,5,13,2009-05-13,16:33:00,3,FL,12,0,0,0,0,0.07,0,28.02,-82.36,28.02,-82.38,1.39,30,0
52639,560,2009,5,19,2009-05-19,21:42:00,3,FL,12,0,0,0,0,0.1,0,28.67,-81.31,28.67,-81.31,0.08,50,0
52640,561,2009,5,22,2009-05-22,10:45:00,3,FL,12,0,0,0,0,0,0,27.97,-82.78,27.97,-82.8,1.3,10,0
52681,602,2009,6,4,2009-06-04,09:10:00,3,FL,12,0,0,0,0,1.3,0,30.44,-84.21,30.44,-84.21,0.08,25,0
52725,646,2009,6,10,2009-06-10,16:20:00,3,FL,12,0,0,0,0,0.05,0,26.97,-81.13,26.97,-81.13,0.51,10,0
52888,809,2009,6,23,2009-06-23,14:45:00,3,FL,12,0,0,0,0,0.25,0,28.79,-82.3,28.78,-82.3,0.47,50,0
52889,810,2009,6,23,2009-06-23,15:15:00,3,FL,12,0,0,0,0,0.01,0,29.72,-84.75,29.72,-84.75,0.57,25,0
52895,816,2009,6,23,2009-06-23,22:25:00,3,FL,12,0,1,0,0,0.35,0,27.34,-82.33,27.33,-82.33,0.63,100,0
52910,831,2009,6,26,2009-06-26,15:00:00,3,FL,12,0,0,0,0,0,0,30.21,-81.66,30.31,-81.69,7.14,20,0
52931,852,2009,6,30,2009-06-30,13:05:00,3,FL,12,0,0,0,0,0.02,0,28.06,-82.51,28.06,-82.51,0.05,20,0
52934,855,2009,7,1,2009-07-01,05:48:00,3,FL,12,0,0,0,0,0.01,0,27.89,-82.33,27.9,-82.28,2.92,30,0
52962,883,2009,7,12,2009-07-12,16:30:00,3,FL,12,0,0,0,0,0,0,27.66,-80.59,27.66,-80.58,0.44,20,0
52973,894,2009,7,15,2009-07-15,17:45:00,3,FL,12,0,0,0,0,0.03,0,28.42,-81.42,28.42,-81.42,0.14,50,0
52999,920,2009,7,24,2009-07-24,15:46:00,3,FL,12,0,0,0,0,0,0,29.29,-81.04,29.28,-81.03,0.64,50,0
53001,922,2009,7,24,2009-07-24,16:25:00,3,FL,12,0,0,1,0,2.5,0,29.15,-81.03,29.14,-81.02,0.72,165,0
53009,930,2009,7,27,2009-07-27,09:27:00,3,FL,12,0,0,0,0,0,0,27.97,-82.6,27.97,-82.6,0.19,30,0
53066,1081,2009,8,12,2009-08-12,15:20:00,3,FL,12,0,0,0,0,0.04,0,28.1,-81.78,28.1,-81.78,0.14,30,0
53069,1078,2009,8,16,2009-08-16,14:42:00,3,FL,12,0,0,0,0,0.1,0,26.68,-81.98,26.69,-81.98,0.36,20,0
53188,1136,2009,12,2,2009-12-02,07:32:00,3,FL,12,0,0,0,0,0,0,30.72,-86.56,30.72,-86.56,0.01,50,0
53196,1113,2009,12,9,2009-12-09,11:05:00,3,FL,12,0,0,0,0,0.05,0,30.54,-84.32,30.54,-84.31,0.64,50,0
53201,1115,2009,12,18,2009-12-18,10:00:00,3,FL,12,0,0,0,0,0,0,25.46,-80.4,25.47,-80.39,1.13,50,0
53202,1140,2009,12,18,2009-12-18,13:35:00,3,FL,12,0,0,0,0,0.01,0,24.55,-81.75,24.57,-81.74,1.19,25,0
53203,1116,2009,12,18,2009-12-18,14:58:00,3,FL,12,0,0,0,0,0.07,0,27.54,-81.92,27.54,-81.92,0.21,20,0
53204,1141,2009,12,18,2009-12-18,16:55:00,3,FL,12,0,0,0,0,0.01,0,25.14,-80.4,25.14,-80.4,0.13,10,0
53256,21,2010,1,21,2010-01-21,12:10:00,3,FL,12,2,0,0,0,0,0,30.56,-81.83,30.56,-81.83,0.14,100,0
53257,22,2010,1,21,2010-01-21,12:22:00,3,FL,12,3,1,0,0,3.5,0,29.99,-82.2,30.01,-82.05,8.71,400,0
53263,28,2010,1,22,2010-01-22,06:38:00,3,FL,12,4,0,1,0,0,0,28.25,-80.72,28.27,-80.61,7.34,265,0
53282,47,2010,3,11,2010-03-11,13:23:00,3,FL,12,5,0,0,0,0,0,28.73,-82.58,28.73,-82.56,1.5,30,0
53283,48,2010,3,11,2010-03-11,15:50:00,3,FL,12,6,0,0,0,0,0,28.08,-81.78,28.08,-81.77,0.36,20,0
53284,49,2010,3,11,2010-03-11,15:53:00,3,FL,12,7,1,0,0,0.2,0,28.07,-81.56,28.07,-81.54,1.41,70,0
53291,56,2010,3,28,2010-03-28,16:00:00,3,FL,12,8,0,0,0,0.01,0,28.12,-80.71,28.13,-80.68,2.31,200,0
53299,64,2010,3,29,2010-03-29,06:26:00,3,FL,12,9,0,0,0,0.08,0,26.17,-80.17,26.18,-80.13,2.43,100,0
53306,71,2010,4,8,2010-04-08,12:38:00,3,FL,12,10,0,0,0,0,0,30.51,-84.6,30.51,-84.6,1,75,0
53311,76,2010,4,12,2010-04-12,16:06:00,3,FL,12,11,0,0,0,0,0,26.69,-80.66,26.69,-80.66,0.01,1,0
53411,176,2010,4,26,2010-04-26,10:45:00,3,FL,12,12,0,0,0,0.01,0,25.14,-80.4,25.14,-80.4,0.1,50,0
53946,712,2010,6,18,2010-06-18,14:54:00,3,FL,12,13,0,0,0,0,0,27.65,-80.56,27.65,-80.56,0.02,10,0
53951,717,2010,6,20,2010-06-20,15:55:00,3,FL,12,14,0,0,0,0,0,29.75,-81.56,29.8,-81.56,3.43,10,0
54223,989,2010,8,7,2010-08-07,11:10:00,3,FL,12,15,0,0,0,0.06,0,29,-80.88,29.01,-80.88,0.82,40,0
54224,990,2010,8,7,2010-08-07,16:02:00,3,FL,12,16,0,0,0,0,0,26.33,-80.15,26.35,-80.13,1.82,30,0
54238,1004,2010,8,11,2010-08-11,10:05:00,3,FL,12,17,0,0,0,0.01,0,28.97,-80.89,28.97,-80.9,0.27,20,0
54240,1006,2010,8,11,2010-08-11,14:05:00,3,FL,12,18,0,0,0,0,0,29.01,-81,29.01,-81,0.05,20,0
54525,268346,2011,1,17,2011-01-17,10:03:00,3,FL,12,1,0,0,0,0,0,28.49,-80.86,28.49,-80.86,0.05,20,0
54526,280736,2011,1,25,2011-01-25,15:35:00,3,FL,12,2,0,0,0,0,0,28.87,-82.03,28.88,-82.02,0.9,30,0
54527,279417,2011,1,25,2011-01-25,17:15:00,3,FL,12,3,0,0,0,0,0,27.46,-82.14,27.46,-82.12,0.98,30,0
54528,280739,2011,1,25,2011-01-25,17:41:00,3,FL,12,4,0,0,0,0,0,27.41,-81.7,27.41,-81.69,0.86,30,0
54529,280740,2011,1,25,2011-01-25,18:08:00,3,FL,12,5,0,0,0,0,0,27.46,-81.89,27.46,-81.87,1.14,30,0
54530,280751,2011,1,25,2011-01-25,18:40:00,3,FL,12,6,0,0,0,0.1,0,26.72,-81.6,26.72,-81.59,0.32,50,0
54531,280806,2011,1,25,2011-01-25,19:09:00,3,FL,12,7,0,0,0,0.01,0,27.44,-81.37,27.44,-81.36,0.93,30,0
54532,281559,2011,1,25,2011-01-25,21:50:00,3,FL,12,8,0,0,0,0.02,0,26.35,-80.13,26.34,-80.13,0.2,50,0
54623,295289,2011,3,9,2011-03-09,09:28:00,3,FL,12,9,0,0,0,0,0,30.87,-87.33,30.87,-87.32,0.54,80,0
54624,295293,2011,3,9,2011-03-09,10:02:00,3,FL,12,10,0,0,0,0,0.1,30.62,-87.11,30.62,-87.11,0.11,50,0
