LAT,LONG,NAME,ADDRESS,CITY,ZIPCODE,TOTACRE,MNGTAGCY,MUNICIPAL_,AMPHITHEAT,AUDITORIUM,ARCHERY,BASEBALL,BASKETBALL,BEACH,BMXTRACK,BOATRAMP,CAMPGROUND,RVCAMPGROU,DOGPARK,EQUESTRIAN,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,RAQUETBALL,REC_CENTER,ROLLERHOCK,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,ART,BIKETRAIL,CANOE_LAUNCH,FITNESSZONE,PLAYGROUND,RESTROOM
-80.35000272,25.68600466,Cherry Grove Park,9101 SW 97TH AVE,MIAMI,33176,1.5,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.43287275,25.69591466,Kendall Green Park,14975 SW 80TH ST,MIAMI,33193,26.62,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.43457275,25.75201468,Tree Island Park & Preserve,14800 SW 10TH ST,MIAMI,33185,120,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.36036273,25.72398467,Tropical Estates Park,10201 SW 48TH ST,MIAMI,33165,9.07,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.32320272,25.72526467,Tropical Park,7900 SW 40TH ST,MIAMI,33155,275,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
-80.17982268,25.85772471,Military Trail Park,825 NE 89TH ST,MIAMI,33138,1.66,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.34870272,25.71701467,Miller Drive Park,5510 SW 94TH CT,MIAMI,33165,4.07,MiamiDadePark,County,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.41063274,25.72058467,Millers Pond Park,13350 SW 47TH ST,MIAMI,33175,13.07,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.23105269,25.8328847,Model Cities Trail,NW 79 ST & 19 AVE TO NW 48 TER & NW 24TH AVE,MIAMI,33147,0,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.43798274,25.50206461,Modello Park,28450 SW 152ND AVE,MIAMI,33033,10,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.44737275,25.49865461,Modello Wayside Park,28850 S DIXIE HWY,MIAMI,33033,2.74,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.42527274,25.51371462,Naranja Lakes Park,14410 SW 272ND ST,MIAMI,33032,1.48,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.42099274,25.52073462,Naranja Park,14150 SW 264TH ST,MIAMI,33032,10,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.50436276,25.4385746,Navy Wells Pineland Preserve,SW 360TH ST / SW 192ND AVE,MIAMI,33034,251.17,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33327272,25.59120464,Ned Glenn Nature Preserve,SW 87TH AVE / SW 188TH ST,CUTLER BAY,33157,0,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.40520274,25.65072465,Nixon Smiley Pineland Preserve,13200 SW 124TH ST,MIAMI,33186,62.67,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33053273,25.93443472,Norman & Jean Reach Park,7895 NW 176TH ST,MIAMI,33015,5,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.31771272,25.94851473,Area 262,FPL NORTH AREA OF EASEMENT ADJ TO CCM SOUTH PK,MIAMI,33015,47.85,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.32033272,25.94037473,Area 1176,FPL SOUTH AREA OF EASEMENT ADJ. TO CCM SOUTH PARK,MIAMI,33015,34.82,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.43137274,25.50496461,Royal Colonial Park,14850 SW 280TH ST,MIAMI,33033,25.4,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.40568274,25.72416467,Royale Green Park,13000 SW 45TH LN,MIAMI,33175,3.33,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.37973273,25.66820466,Sabal Chase Park,10940 SW 113TH PL,MIAMI,33176,12.32,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.2678627,25.75771468,San Jacinto Park,4430 SW 15TH TER,MIAMI,33134,0.92,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.45098275,25.66565465,Sandpiper Park,11100 SW 157TH AVE,MIAMI,33196,5,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28770271,25.74526468,Schenley Park,2750 SW 57TH AVE,MIAMI,33134,2,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.45461275,25.48883461,Seminole Wayside Park,29901 S DIXIE HWY,MIAMI,33033,28.73,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.41902274,25.60089464,Serena Lakes Park,13965 SW 180TH ST,MIAMI,33177,5,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.41381274,25.67912466,Calusa Club Estates Park,13464 SW 96TH ST,MIAMI,33186,6.57,MiamiDadePark,County,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.41912274,25.65833465,Camp Matecumbe,13841 SW 120TH ST,MIAMI,33186,21.46,MiamiDadePark,County,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.46968276,25.52398462,Camp Owaissa Bauer,17001 SW 264TH ST,MIAMI,33031,92.92,MiamiDadePark,County,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
-80.44236275,25.52971462,Camp Redlands,15431 SW 256TH ST,MIAMI,33032,10,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.38433273,25.57996463,Caribbean Park,11900 SW 200TH ST,MIAMI,33177,5.23,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.44964275,25.55922463,Castellow Hammock Preserve,22301 SW 162ND AVE,MIAMI,33170,65,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2866127,25.64391465,Chapman Field Park,13601 DEERING BAY DRIVE,CORAL GABLES,33158,566,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.30611271,25.62052465,Charles Deering Estate,16701 SW 72ND AVE,PALMETTO BAY,33157,10.57,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.44436275,25.61252464,Chuck Pezoldt Park,16555 SW 157TH AVE,MIAMI,33187,40,MiamiDadePark,County,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.50428276,25.41209459,Cinco de Mayo Park,19351 SW 384TH ST,MIAMI,33034,0,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No
-80.2377927,25.8265747,Claire Rosichan Park,2450 NW 57TH ST,MIAMI,33142,0.38,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.41751274,25.69178466,Kendale Lakes SP Tax Dist Tract A3a,SW 137TH AVE & KENDALE LAKES BLVD,MIAMI,33183,0.46,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2651027,25.67732466,Matheson Hammock Park,9610 OLD CUTLER RD,CORAL GABLES,33156,629,MiamiDadePark,County,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28424271,25.93203472,North Glade Park,17355 NW 52ND AVE,MIAMI,33055,4,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.18048268,25.85644471,North Shorecrest Park,801 NE 88TH ST,MIAMI,33138,0.5,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.42134274,25.52586462,North South Trail,US 1 FROM SW 312TH  ST TO SW 216TH ST,MIAMI,33030,0,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.40258274,25.77614468,North Trail Park,780 NW 127TH AVE,MIAMI,33182,15.3,MiamiDadePark,County,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
-80.23626269,25.8359747,Northwest Highlands Park,2361 NW 67TH ST,MIAMI,33147,0.8,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.44419275,25.63226465,Oak Creek Park,14421 SW 155TH AVE,MIAMI,33196,5.03,MiamiDadePark,County,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.18582268,25.91978472,Oak Grove Park,690 NE 159TH ST,MIAMI,33162,21.71,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No
-80.2332127,25.95425473,Chittohatchee Park at Honey Hill,1880 NW 199 ST,Miami,33056,2.44,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.44668275,25.4669646,Area 291,SW 323RD ST/SW 157TH AVE,MIAMI,33033,10.36,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.29869271,25.73738467,Coral Villas Park,6398 SW 35TH ST,MIAMI,33155,0.37,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.45596275,25.48713461,Seminole Wayside Addition,SW 300 ST and US 1,MIAMI,33033,4.32,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.35726272,25.60955464,Domino Park,10202 SW 172ND ST,MIAMI,33157,0.15,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2368227,25.8503147,West Little River Park,2450 NW 84TH ST,MIAMI,33147,0,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.36020273,25.61065464,West Perrine Park,17121 SW 104TH AVE,MIAMI,33157,8.38,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.35419272,25.60288464,West Perrine Senior Center,17801 HOMESTEAD AVE,MIAMI,33157,0,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.36263273,25.75655468,Westbrook Park,1325 SW 103RD PL,MIAMI,33174,2.45,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.43886275,25.70385466,Westwind Lakes Park,6805 SW 152ND AVE,MIAMI,33193,20.74,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.44650275,25.70260466,Westwind Lakes SP TX Dist TR A,6411 SW 157TH AVE,MIAMI,33193,10.48,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.43383275,25.70668466,Westwind Lakes SP TX Dist TR FP2,6400 SW 148TH AVE,MIAMI,33193,2.95,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.44139275,25.70941466,Westwind Lakes SP TX Dist TR G,6300 SW 152ND AVE,MIAMI,33193,4.92,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.42386275,25.69085466,Kendale Lakes SP Tax Dist Lot 1,8211 SW 142ND AVE,MIAMI,33183,0.38,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.42264275,25.69734466,Kendale Lakes SP Tax Dist Lot 38,7421 SW 142ND AVE,MIAMI,33183,0.38,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.32433272,25.66679466,South Dade Trail Mini Park,7975 SW 112TH ST,MIAMI,33176,0.99,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.21051269,25.8421247,Area 222,769 NW 73RD ST,MIAMI,33150,0.5,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2456827,25.8277347,Area 225,3023 NW 58TH ST,MIAMI,33142,0.39,MiamiDadePark,County,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.21225269,25.8389247,Area 226,875 NW 70TH ST,MIAMI,33150,0.5,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.22265269,25.8298447,Area 227,NW 59TH ST / NW 15TH AVE,MIAMI,33142,0.5,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.36533273,25.73449004,Area 258,3600 SW 104TH CT,MIAMI,33165,4.2,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.32637272,25.64056465,Area 259,SW 139TH TER / SW 82ND AVE,PALMETTO BAY,33158,1.1,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.36338273,25.64640465,Area 312,10420 SW 132ND ST,MIAMI,33176,1.1,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.35566272,25.56241463,Lincoln City Park #1,SW 220TH ST / 102ND AVE,MIAMI,33190,1,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.36649273,25.56104463,Lincoln Estates Park,22210 SW 108TH AVE,MIAMI,33170,0.8,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2395627,25.87074471,Little River Park,10525 NW 24TH AVE,MIAMI,33147,9,MiamiDadePark,County,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.38397273,25.59338464,Losner Park,11851 SW 188TH ST,MIAMI,33177,0.57,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.42735275,25.69251466,Kendale Lakes Park,7850 SW 142ND AVE,MIAMI,33183,15.69,MiamiDadePark,County,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.37308273,25.58660463,Southridge Park,19355 SW 114TH AVE,MIAMI,33157,16.1,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.21688269,25.88900471,Thomas Sasso Swimming Pool,12502 NW 11TH AVE,North Miami,33168,1,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.47007275,25.4730146,J.D. Redd Park,550 N HOMESTEAD BLVD,Homestead,33030,13,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28631271,25.76847468,Flagler Terrace Park,SW 56TH AVE / SW 3RD ST,Miami,33134,1,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.27070271,25.93462473,A. J. King Park,4230 NW 178TH ST,Miami Gardens,33055,6,MiamiGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.22240269,25.8315447,African Square Park,1466 NW 62ND ST,Miami,33147,1,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33727273,25.90293472,ML Tax Dist.- (p-83),8445 GLENCAIRN TER,Miami Lakes,33016,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33936273,25.90643472,ML Tax Dist.- (p-78),8620 ARDOCH RD,Miami Lakes,33016,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.43804275,25.70972466,Westwind Lakes SP TX Dist TR GP1 &,6800 SW 152ND AVE,MIAMI,33193,5.46,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.37920273,25.71651467,Westwood Park,11350 SW 53RD TER,MIAMI,33165,4.3,MiamiDadePark,County,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.33503272,25.59515464,Whispering Pines Hammock Preserve,SW 186TH ST / SW 87TH CT,CUTLER BAY,33157,5.4,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.43383275,25.66020465,Wild Lime Park,14751 HAMMOCKS BLVD,MIAMI,33196,5.86,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.40815274,25.68895466,Winston Linear Park,8650 SW 127TH AVE,MIAMI,33183,27.9,MiamiDadePark,County,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
